mes_id,aeropuerto_oaci,internacional_domestico,cnt_operaciones
201407,SCSN,D,805
201407,SCTB,D,3293
201407,SCTC,D,477
201407,SCTC,I,2
201407,SCTE,D,1209
201407,SCTE,I,2
201407,SCVD,D,156
201407,SCVM,D,905
201407,SCVM,I,3
201408,SCAP,D,3
201408,SCAR,D,482
201408,SCAR,I,72
201408,SCAS,D,20
201408,SCAT,D,645
201408,SCBA,D,268
201408,SCCC,D,12
201408,SCCF,D,906
201408,SCCF,I,8
201408,SCCH,D,424
201408,SCCI,D,618
201408,SCCI,I,23
201408,SCCY,D,203
201408,SCDA,D,1328
201408,SCDA,I,63
201408,SCEL,D,5968
201408,SCEL,I,4796
201408,SCES,D,64
201408,SCES,I,2
201408,SCFA,D,1746
201408,SCFA,I,5
201408,SCFM,D,172
201408,SCFT,D,2
201408,SCGE,D,183
201408,SCGZ,D,90
201408,SCGZ,I,12
201408,SCHR,D,14
201408,SCIC,D,152
201408,SCIE,D,1485
201408,SCIE,I,1
201408,SCIP,D,75
201408,SCIP,I,11
201408,SCIR,D,34
201408,SCJO,D,373
201408,SCLL,D,42
201408,SCMK,D,377
201408,SCNC,D,202
201408,SCNT,D,4
201408,SCON,D,97
201408,SCPF,D,1498
201408,SCPQ,D,42
201408,SCQP,D,462
201408,SCRD,D,748
201408,SCSE,D,825
201408,SCSN,D,707
201408,SCTB,D,4009
201408,SCTE,D,1187
201408,SCTE,I,6
201408,SCVD,D,152
201408,SCVM,D,1047
201408,SCVM,I,4
201409,SCAR,D,457
201409,SCAR,I,88
201409,SCAS,D,26
201409,SCAT,D,653
201409,SCBA,D,276
201409,SCCC,D,4
201409,SCCF,D,865
201409,SCCF,I,2
201409,SCCH,D,497
201409,SCCI,D,676
201409,SCCI,I,16
201409,SCCV,D,251
201409,SCCY,D,245
201409,SCDA,D,1289
201409,SCDA,I,62
201409,SCEL,D,5877
201409,SCEL,I,4596
201409,SCES,D,38
201409,SCFA,D,1800
201409,SCFA,I,4
201409,SCFM,D,156
201409,SCGE,D,123
201409,SCGZ,D,102
201409,SCGZ,I,24
201409,SCHR,D,12
201409,SCIC,D,230
201409,SCIE,D,1143
201409,SCIP,D,72
201409,SCIP,I,10
201409,SCIR,D,44
201409,SCJO,D,370
201409,SCLL,D,61
201409,SCMK,D,378
201409,SCNC,D,201
201409,SCNT,D,3
201409,SCON,D,87
201409,SCPF,D,1173
201409,SCPQ,D,48
201409,SCQP,D,451
201409,SCQP,I,2
201409,SCRD,D,1064
201409,SCSE,D,974
201409,SCSN,D,750
201409,SCTB,D,3291
201409,SCTE,D,1149
201409,SCVD,D,172
201409,SCVM,D,1002
201409,SCVM,I,1
201410,SCAR,D,456
201410,SCAR,I,95
201410,SCAS,D,6
201410,SCAT,D,681
201410,SCBA,D,283
201410,SCCC,D,9
201410,SCCF,D,1007
201410,SCCF,I,4
201410,SCCH,D,710
201410,SCCI,D,886
201410,SCCI,I,41
201410,SCCV,D,580
201410,SCCY,D,259
201410,SCDA,D,1375
201410,SCDA,I,95
201410,SCEL,D,6615
201410,SCEL,I,4812
201410,SCES,D,37
201410,SCFA,D,1896
201410,SCFA,I,18
201410,SCFM,D,184
201410,SCFT,D,16
201410,SCGE,D,198
201410,SCGE,I,3
201410,SCGZ,D,91
201410,SCGZ,I,19
201410,SCHR,D,6
201410,SCIC,D,499
201410,SCIC,I,5
201410,SCIE,D,1668
201410,SCIE,I,6
201410,SCIP,D,76
201410,SCIP,I,14
201410,SCIR,D,65
201410,SCJO,D,396
201410,SCLC,D,369
201410,SCLL,D,40
201410,SCMK,D,445
201410,SCNC,D,233
201410,SCNT,D,20
201410,SCNT,I,1
201410,SCON,D,144
201410,SCPF,D,1567
201410,SCPQ,D,57
201410,SCQP,D,570
201410,SCQP,I,5
201410,SCRD,D,1063
201410,SCSE,D,920
201410,SCSE,I,4
201410,SCSN,D,1188
201410,SCTB,D,4719
201410,SCTE,D,1326
201410,SCTE,I,4
201410,SCVD,D,165
201410,SCVD,I,2
201410,SCVM,D,10
201411,SCAR,D,422
201411,SCAR,I,71
201411,SCAT,D,520
201411,SCAT,I,1
201411,SCBA,D,294
201411,SCCC,D,2
201411,SCCF,D,898
201411,SCCF,I,5
201411,SCCH,D,2393
201411,SCCH,I,8
201411,SCCI,D,1035
201411,SCCI,I,34
201411,SCCV,D,407
201411,SCCY,D,219
201411,SCDA,D,1377
201411,SCDA,I,98
201411,SCEL,D,6619
201411,SCEL,I,4798
201411,SCES,D,74
201411,SCFA,D,1838
201411,SCFA,I,10
201411,SCFM,D,174
201411,SCFT,D,8
201411,SCGE,D,339
201411,SCGZ,D,136
201411,SCGZ,I,32
201411,SCHR,D,16
201411,SCIC,D,340
201411,SCIE,D,1897
201411,SCIE,I,10
201411,SCIP,D,74
201411,SCIP,I,14
201411,SCIR,D,83
201411,SCJO,D,413
201411,SCLL,D,127
201411,SCMK,D,376
201411,SCNC,D,229
201411,SCNT,D,43
201411,SCNT,I,8
201411,SCON,D,100
201411,SCPF,D,1507
201411,SCPQ,D,70
201411,SCQP,D,649
201411,SCQP,I,10
201411,SCRD,D,2019
201411,SCSE,D,958
201411,SCSN,D,1241
201411,SCTB,D,4561
201411,SCTE,D,1451
201411,SCTE,I,7
201411,SCVD,D,157
201411,SCVM,D,1024
201411,SCVM,I,11
201412,SCAP,D,4
201412,SCAR,D,455
201412,SCAR,I,82
201412,SCAS,D,15
201412,SCAT,D,460
201412,SCBA,D,320
201412,SCBA,I,1
201412,SCCC,D,11
201412,SCCF,D,848
201412,SCCF,I,7
201412,SCCH,D,2484
201412,SCCI,D,1047
201412,SCCI,I,22
201412,SCCV,D,252
201412,SCCY,D,215
201412,SCDA,D,1291
201412,SCDA,I,113
201412,SCEL,D,6460
201412,SCEL,I,5202
201412,SCES,D,55
201412,SCFA,D,1793
201412,SCFA,I,13
201412,SCFM,D,170
201412,SCFT,D,12
201412,SCGE,D,310
201412,SCGZ,D,109
201412,SCGZ,I,23
201412,SCHR,D,10
201412,SCIC,D,346
201412,SCIE,D,1815
201412,SCIE,I,2
201412,SCIP,D,72
201412,SCIP,I,14
201412,SCIR,D,76
201412,SCJO,D,409
201412,SCLL,D,42
201412,SCMK,D,473
201412,SCNC,D,281
201412,SCNT,D,48
201412,SCNT,I,5
201412,SCON,D,146
201412,SCPF,D,1812
201412,SCPQ,D,77
201412,SCPQ,I,3
201412,SCQP,D,702
201412,SCRD,D,1678
201412,SCRM,D,32
201412,SCSE,D,1533
201412,SCSE,I,4
201412,SCSN,D,557
201412,SCTB,D,4520
201412,SCTE,D,1521
201412,SCTE,I,9
201412,SCVD,D,166
201412,SCVM,D,1562
201412,SCVM,I,4
201501,SCAP,D,6
201501,SCAR,D,550
201501,SCAR,I,78
201501,SCAS,D,24
201501,SCAT,D,507
201501,SCAT,I,22
201501,SCBA,D,404
201501,SCBA,I,5
201501,SCCC,D,14
201501,SCCF,D,922
201501,SCCF,I,24
201501,SCCH,D,2783
201501,SCCI,D,1162
201501,SCCI,I,51
201501,SCCV,D,368
201501,SCCY,D,327
201501,SCDA,D,1549
201501,SCDA,I,175
201501,SCEL,D,7125
201501,SCEL,I,5323
201501,SCES,D,59
201501,SCFA,D,1999
201501,SCFA,I,19
201501,SCFM,D,174
201501,SCFT,D,36
201501,SCGE,D,587
201501,SCGZ,D,224
201501,SCGZ,I,42
201501,SCHR,D,21
201501,SCIC,D,283
201501,SCIE,D,2148
201501,SCIE,I,6
201501,SCIP,D,78
201501,SCIP,I,14
201501,SCIR,D,98
201501,SCJO,D,672
201501,SCLL,D,59
201501,SCMK,D,390
201501,SCNC,D,216
201501,SCNT,D,44
201501,SCNT,I,10
201501,SCON,D,112
201501,SCPF,D,1586
201501,SCPQ,D,72
201501,SCQP,D,863
201501,SCRD,D,1505
201501,SCRM,D,46
201501,SCSE,D,1176
201501,SCSE,I,2
201501,SCSN,D,640
201501,SCTB,D,4692
201501,SCTB,I,7
201501,SCTE,D,1652
201501,SCTE,I,11
201501,SCTN,D,74
201501,SCVD,D,168
201501,SCVM,D,935
201501,SCVM,I,1
201502,SCAP,D,526
201502,SCAR,D,508
201502,SCAR,I,81
201502,SCAS,D,17
201502,SCAT,D,376
201502,SCAT,I,2
201502,SCBA,D,384
201502,SCBA,I,1
201502,SCCC,D,14
201502,SCCF,D,787
201502,SCCH,D,1821
201502,SCCI,D,1176
201502,SCCI,I,43
201502,SCCV,D,158
201502,SCCY,D,293
201502,SCDA,D,1297
201502,SCDA,I,137
201502,SCEL,D,6506
201502,SCEL,I,4865
201502,SCES,D,41
201502,SCFA,D,1734
201502,SCFA,I,12
201502,SCFM,D,162
201502,SCFT,D,21
201502,SCGE,D,807
201502,SCGZ,D,121
201502,SCGZ,I,34
201502,SCHR,D,38
201502,SCIC,D,314
201502,SCIE,D,1983
201502,SCIE,I,5
201502,SCIP,D,89
201502,SCIP,I,11
201502,SCIR,D,100
201502,SCJO,D,680
201502,SCLL,D,45
201502,SCMK,D,407
201502,SCNT,D,48
201502,SCNT,I,2
201502,SCON,D,93
201502,SCPF,D,1678
201502,SCPQ,D,74
201502,SCQP,D,1000
201502,SCQP,I,6
201502,SCRD,D,1478
201502,SCRM,D,40
201502,SCSE,D,1000
201502,SCSN,D,594
201502,SCTB,D,3682
201502,SCTE,D,1606
201502,SCTE,I,16
201502,SCTN,D,268
201502,SCVD,D,226
201502,SCVM,D,725
201502,SCVM,I,7
201503,SCAP,D,75
201503,SCAR,D,416
201503,SCAR,I,65
201503,SCAS,D,37
201503,SCAT,D,602
201503,SCBA,D,307
201503,SCCC,D,10
201503,SCCF,D,868
201503,SCCF,I,9
201503,SCCH,D,1819
201503,SCCI,D,1014
201503,SCCI,I,19
201503,SCCV,D,332
201503,SCCY,D,262
201503,SCDA,D,1442
201503,SCDA,I,154
201503,SCEL,D,6549
201503,SCEL,I,4988
201503,SCES,D,127
201503,SCFA,D,1854
201503,SCFA,I,14
201503,SCFM,D,185
201503,SCFT,D,22
201503,SCGE,D,817
201503,SCGZ,D,131
201503,SCGZ,I,28
201503,SCHR,D,16
201503,SCIC,D,255
201503,SCIE,D,1948
201503,SCIE,I,2
201503,SCIP,D,81
201503,SCIP,I,21
201503,SCIR,D,108
201503,SCJO,D,471
201503,SCMK,D,422
201503,SCNT,D,34
201503,SCON,D,57
201503,SCPF,D,1906
201503,SCPQ,D,103
201503,SCQP,D,660
201503,SCQP,I,1
201503,SCRD,D,1862
201503,SCRM,D,20
201503,SCSE,D,1161
201503,SCSN,D,904
201503,SCTB,D,4233
201503,SCTE,D,1348
201503,SCTE,I,16
201503,SCTN,D,263
201503,SCVD,D,140
201503,SCVM,D,1361
201503,SCVM,I,4
201504,SCAR,D,408
201504,SCAR,I,25
201504,SCAS,D,12
201504,SCAT,D,462
201504,SCAT,I,1
201504,SCBA,D,258
201504,SCBA,I,1
201504,SCCC,D,5
201504,SCCF,D,915
201504,SCCF,I,10
201504,SCCH,D,430
201504,SCCH,I,8
201504,SCCI,D,776
201504,SCCI,I,19
201504,SCCV,D,315
201504,SCCY,D,239
201504,SCDA,D,1357
201504,SCDA,I,159
201504,SCEL,D,6135
201504,SCEL,I,4413
201504,SCES,D,90
201504,SCFA,D,1793
201504,SCFA,I,13
201504,SCFM,D,162
201504,SCFT,D,20
201504,SCGE,D,119
201504,SCGZ,D,134
201504,SCGZ,I,8
201504,SCHR,D,38
201504,SCIC,D,141
201504,SCIE,D,1362
201504,SCIE,I,4
201504,SCIP,D,70
201504,SCIP,I,8
201504,SCIR,D,74
201504,SCJO,D,418
201504,SCMK,D,477
201504,SCNT,D,11
201504,SCNT,I,3
201504,SCON,D,68
201504,SCPF,D,1516
201504,SCPQ,D,103
201504,SCQP,D,549
201504,SCQP,I,7
201504,SCRD,D,1279
201504,SCRM,D,2
201504,SCSE,D,1091
201504,SCSE,I,6
201504,SCSN,D,655
201504,SCTB,D,4077
201504,SCTE,D,1157
201504,SCTE,I,14
201504,SCTN,D,223
201504,SCVD,D,113
201504,SCVM,D,945
201504,SCVM,I,5
201505,SCAR,D,422
201505,SCAR,I,12
201505,SCAS,D,10
201505,SCAT,D,364
201505,SCBA,D,245
201505,SCBA,I,3
201505,SCCC,D,4
201505,SCCF,D,861
201505,SCCF,I,2
201505,SCCH,D,878
201505,SCCI,D,728
201505,SCCI,I,20
201505,SCCV,D,341
201505,SCCY,D,190
201505,SCDA,D,1349
201505,SCDA,I,162
201505,SCEL,D,5700
201505,SCEL,I,4548
201505,SCES,D,48
201505,SCFA,D,1703
201505,SCFA,I,5
201505,SCFM,D,160
201505,SCFT,D,4
201505,SCGE,D,118
201505,SCGZ,D,146
201505,SCGZ,I,6
201505,SCHR,D,6
201505,SCIC,D,158
201505,SCIE,D,1156
201505,SCIE,I,2
201505,SCIP,D,80
201505,SCIP,I,12
201505,SCIR,D,42
201505,SCJO,D,473
201505,SCMK,D,428
201505,SCNT,D,2
201505,SCON,D,83
201505,SCPF,D,1295
201505,SCPQ,D,92
201505,SCQP,D,466
201505,SCRD,D,1266
201505,SCSE,D,1104
201505,SCSE,I,3
201505,SCSN,D,655
201505,SCTB,D,3494
201505,SCTE,D,1084
201505,SCTN,D,186
201505,SCVD,D,123
201505,SCVM,D,1002
201505,SCVM,I,3
201506,SCAR,D,366
201506,SCAR,I,21
201506,SCAS,D,20
201506,SCAT,D,296
201506,SCBA,D,210
201506,SCCC,D,6
201506,SCCF,D,800
201506,SCCF,I,6
201506,SCCH,D,420
201506,SCCI,D,676
201506,SCCI,I,12
201506,SCCV,D,379
201506,SCCY,D,311
201506,SCDA,D,1137
201506,SCDA,I,159
201506,SCEL,D,5374
201506,SCEL,I,4488
201506,SCES,D,61
201506,SCFA,D,1549
201506,SCFA,I,9
201506,SCFM,D,168
201506,SCFT,D,2
201506,SCGE,D,148
201506,SCGZ,D,136
201506,SCGZ,I,2
201506,SCHR,D,12
201506,SCIC,D,99
201506,SCIE,D,1237
201506,SCIE,I,23
201506,SCIP,D,67
201506,SCIP,I,11
201506,SCIR,D,38
201506,SCJO,D,375
201506,SCMK,D,466
201506,SCNT,D,2
201506,SCON,D,94
201506,SCPF,D,1459
201506,SCPQ,D,73
201506,SCQP,D,423
201506,SCQP,I,9
201506,SCRD,D,1836
201506,SCSE,D,985
201506,SCSE,I,39
201506,SCSN,D,985
201506,SCTB,D,3990
201506,SCTE,D,959
201506,SCTE,I,3
201506,SCTN,D,206
201506,SCVD,D,110
201506,SCVM,D,1057
201506,SCVM,I,19
201507,SCAR,D,392
201507,SCAR,I,22
201507,SCAS,D,7
201507,SCAT,D,348
201507,SCBA,D,277
201507,SCBA,I,1
201507,SCCC,D,8
201507,SCCF,D,987
201507,SCCF,I,2
201507,SCCH,D,235
201507,SCCH,I,1
201507,SCCI,D,886
201507,SCCI,I,12
201507,SCCV,D,211
201507,SCCY,D,308
201507,SCDA,D,1137
201507,SCDA,I,160
201507,SCEL,D,6622
201507,SCEL,I,5224
201507,SCES,D,39
201507,SCFA,D,1639
201507,SCFA,I,6
201507,SCFM,D,166
201507,SCFT,D,2
201507,SCGE,D,142
201507,SCGZ,D,146
201507,SCHR,D,6
201507,SCIC,D,118
201507,SCIE,D,1079
201507,SCIE,I,7
201507,SCIP,D,76
201507,SCIP,I,10
201507,SCIR,D,32
201507,SCJO,D,387
201507,SCLL,D,16
201507,SCMK,D,462
201507,SCON,D,83
201507,SCPF,D,1368
201507,SCPQ,D,65
201507,SCQP,D,464
201507,SCRD,D,1834
201507,SCSE,D,878
201507,SCSN,D,740
201507,SCTB,D,3237
201507,SCTE,D,1162
201507,SCTE,I,3
201507,SCTN,D,178
201507,SCVD,D,138
201507,SCVM,D,1003
201507,SCVM,I,2
201508,SCAR,D,334
201508,SCAR,I,28
201508,SCAS,D,8
201508,SCAT,D,345
201508,SCBA,D,260
201508,SCCC,D,12
201508,SCCF,D,945
201508,SCCF,I,3
201508,SCCH,D,389
201508,SCCI,D,707
201508,SCCI,I,15
201508,SCCV,D,423
201508,SCCY,D,391
201508,SCDA,D,1201
201508,SCDA,I,162
201508,SCEL,D,6222
201508,SCEL,I,4972
201508,SCES,D,38
201508,SCFA,D,1580
201508,SCFA,I,9
201508,SCFM,D,177
201508,SCFT,D,2
201508,SCGE,D,132
201508,SCGZ,D,156
201508,SCHR,D,6
201508,SCIC,D,147
201508,SCIE,D,992
201508,SCIE,I,3
201508,SCIP,D,81
201508,SCIP,I,13
201508,SCIR,D,24
201508,SCJO,D,362
201508,SCLL,D,5
201508,SCMK,D,470
201508,SCON,D,73
201508,SCPF,D,1490
201508,SCPQ,D,91
201508,SCQP,D,557
201508,SCQP,I,3
201508,SCRD,D,1054
201508,SCSE,D,819
201508,SCSN,D,705
201508,SCTB,D,3219
201508,SCTE,D,1209
201508,SCTE,I,1
201508,SCTN,D,202
201508,SCVD,D,151
201508,SCVM,D,1277
201508,SCVM,I,6
201509,SCAP,D,2
201509,SCAR,D,316
201509,SCAR,I,16
201509,SCAS,D,4
201509,SCAT,D,344
201509,SCAT,I,1
201509,SCBA,D,260
201509,SCBA,I,2
201509,SCCC,D,2
201509,SCCF,D,869
201509,SCCF,I,1
201509,SCCH,D,390
201509,SCCI,D,922
201509,SCCI,I,11
201509,SCCV,D,347
201509,SCCY,D,312
201509,SCDA,D,1127
201509,SCDA,I,152
201509,SCEL,D,5931
201509,SCEL,I,4690
201509,SCES,D,31
201509,SCFA,D,1501
201509,SCFA,I,4
201509,SCFM,D,170
201509,SCFT,D,4
201509,SCGE,D,169
201509,SCGZ,D,126
201509,SCGZ,I,2
201509,SCHR,D,17
201509,SCIC,D,157
201509,SCIE,D,1169
201509,SCIP,D,67
201509,SCIP,I,13
201509,SCIR,D,50
201509,SCJO,D,682
201509,SCLL,D,37
201509,SCMK,D,408
201509,SCNT,D,7
201509,SCON,D,44
201509,SCPF,D,1407
201509,SCPQ,D,78
201509,SCQP,D,531
201509,SCRD,D,1121
201509,SCSE,D,740
201509,SCSN,D,926
201509,SCTB,D,3263
201509,SCTE,D,1101
201509,SCTE,I,5
201509,SCTN,D,205
201509,SCVD,D,160
201509,SCVM,D,1002
201509,SCVM,I,2
201510,SCAP,D,8
201510,SCAR,D,374
201510,SCAR,I,23
201510,SCAS,D,114
201510,SCAT,D,386
201510,SCBA,D,291
201510,SCCC,D,8
201510,SCCF,D,877
201510,SCCF,I,11
201510,SCCH,D,483
201510,SCCH,I,1
201510,SCCI,D,945
201510,SCCI,I,41
201510,SCCV,D,691
201510,SCCY,D,440
201510,SCDA,D,1279
201510,SCDA,I,175
201510,SCEL,D,6431
201510,SCEL,I,4999
201510,SCES,D,32
201510,SCFA,D,1562
201510,SCFA,I,2
201510,SCFM,D,168
201510,SCFT,D,14
201510,SCGE,D,253
201510,SCGZ,D,142
201510,SCGZ,I,4
201510,SCHR,D,15
201510,SCIC,D,313
201510,SCIE,D,1284
201510,SCIE,I,2
201510,SCIP,D,74
201510,SCIP,I,20
201510,SCIR,D,94
201510,SCJO,D,535
201510,SCLL,D,198
201510,SCMK,D,396
201510,SCNT,D,2
201510,SCON,D,31
201510,SCPF,D,1911
201510,SCPQ,D,87
201510,SCQP,D,667
201510,SCQP,I,12
201510,SCRD,D,1165
201510,SCSE,D,793
201510,SCSE,I,4
201510,SCSN,D,1658
201510,SCTB,D,4014
201510,SCTE,D,1299
201510,SCTE,I,8
201510,SCTN,D,231
201510,SCVD,D,135
201510,SCVM,D,983
201510,SCVM,I,3
201511,SCAP,D,4
201511,SCAR,D,367
201511,SCAR,I,15
201511,SCAS,D,26
201511,SCAT,D,437
201511,SCBA,D,357
201511,SCBA,I,3
201511,SCCC,D,6
201511,SCCF,D,824
201511,SCCF,I,1
201511,SCCH,D,1311
201511,SCCH,I,1
201511,SCCI,D,1059
201511,SCCI,I,40
201511,SCCV,D,340
201511,SCCY,D,322
201511,SCDA,D,1307
201511,SCDA,I,136
201511,SCEL,D,6634
201511,SCEL,I,5076
201511,SCES,D,46
201511,SCFA,D,1652
201511,SCFA,I,4
201511,SCFM,D,176
201511,SCFT,D,20
201511,SCGE,D,644
201511,SCGZ,D,112
201511,SCGZ,I,12
201511,SCHR,D,18
201511,SCIC,D,725
201511,SCIE,D,1181
201511,SCIE,I,7
201511,SCIP,D,74
201511,SCIP,I,14
201511,SCIR,D,86
201511,SCJO,D,378
201511,SCLL,D,15
201511,SCMK,D,351
201511,SCNT,D,20
201511,SCON,D,46
201511,SCPF,D,1856
201511,SCPQ,D,77
201511,SCQP,D,784
201511,SCQP,I,5
201511,SCRD,D,1520
201511,SCSE,D,864
201511,SCSN,D,1132
201511,SCTB,D,4243
201511,SCTE,D,1313
201511,SCTE,I,3
201511,SCTN,D,248
201511,SCVD,D,163
201511,SCVM,D,819
201511,SCVM,I,3
201512,SCAP,D,5
201512,SCAR,D,312
201512,SCAR,I,5
201512,SCAS,D,11
201512,SCAT,D,307
201512,SCBA,D,309
201512,SCBA,I,7
201512,SCCC,D,6
201512,SCCF,D,761
201512,SCCF,I,7
201512,SCCH,D,1146
201512,SCCH,I,1
201512,SCCI,D,1163
201512,SCCI,I,48
201512,SCCV,D,223
201512,SCCY,D,272
201512,SCDA,D,1118
201512,SCDA,I,126
201512,SCEL,D,6221
201512,SCEL,I,5525
201512,SCES,D,37
201512,SCFA,D,1455
201512,SCFA,I,36
201512,SCFM,D,150
201512,SCFT,D,36
201512,SCGE,D,184
201512,SCGZ,D,139
201512,SCGZ,I,6
201512,SCHR,D,18
201512,SCIC,D,318
201512,SCIE,D,1289
201512,SCIE,I,5
201512,SCIP,D,80
201512,SCIP,I,18
201512,SCIR,D,88
201512,SCJO,D,382
201512,SCLL,D,16
201512,SCMK,D,448
201512,SCNT,D,60
201512,SCON,D,48
201512,SCPF,D,1426
201512,SCPQ,D,67
201512,SCPQ,I,2
201512,SCQP,D,746
201512,SCQP,I,1
201512,SCRD,D,1334
201512,SCRM,D,54
201512,SCSE,D,1132
201512,SCSE,I,3
201512,SCSN,D,947
201512,SCTB,D,4330
201512,SCTE,D,1270
201512,SCTE,I,16
201512,SCTN,D,313
201512,SCVD,D,142
201512,SCVM,D,1000
201512,SCVM,I,8
201601,SCAR,D,455
201601,SCAR,I,15
201601,SCAS,D,27
201601,SCAT,D,364
201601,SCAT,I,2
201601,SCBA,D,538
201601,SCBA,I,5
201601,SCCC,D,10
201601,SCCF,D,826
201601,SCCF,I,5
201601,SCCH,D,1396
201601,SCCI,D,1245
201601,SCCI,I,41
201601,SCCV,D,329
201601,SCCY,D,852
201601,SCDA,D,1140
201601,SCDA,I,146
201601,SCEL,D,7069
201601,SCEL,I,5536
201601,SCES,D,28
201601,SCFA,D,1535
201601,SCFA,I,35
201601,SCFM,D,174
201601,SCFT,D,86
201601,SCGE,D,685
201601,SCGZ,D,196
201601,SCGZ,I,3
201601,SCHR,D,44
201601,SCIC,D,267
201601,SCIE,D,1515
201601,SCIE,I,2
201601,SCIP,D,82
201601,SCIP,I,17
201601,SCIR,D,88
201601,SCJO,D,375
201601,SCLL,D,11
201601,SCMK,D,382
201601,SCNT,D,26
201601,SCON,D,74
201601,SCPF,D,1528
201601,SCPQ,D,94
201601,SCQP,D,878
201601,SCQP,I,1
201601,SCRD,D,1359
201601,SCRM,D,60
201601,SCSE,D,1008
201601,SCSN,D,1112
201601,SCTB,D,4486
201601,SCTB,I,7
201601,SCTE,D,1607
201601,SCTE,I,18
201601,SCTN,D,338
201601,SCVD,D,179
201601,SCVM,D,1270
201601,SCVM,I,6
201602,SCAR,D,458
201602,SCAR,I,29
201602,SCAS,D,49
201602,SCAT,D,341
201602,SCBA,D,473
201602,SCBA,I,6
201602,SCCC,D,6
201602,SCCF,D,804
201602,SCCF,I,4
201602,SCCH,D,1877
201602,SCCI,D,1244
201602,SCCI,I,56
201602,SCCV,D,181
201602,SCCY,D,436
201602,SCDA,D,1053
201602,SCDA,I,138
201602,SCEL,D,6835
201602,SCEL,I,5188
201602,SCES,D,46
201602,SCES,I,2
201602,SCFA,D,1532
201602,SCFA,I,31
201602,SCFM,D,183
201602,SCFT,D,26
201602,SCGE,D,630
201602,SCGZ,D,144
201602,SCHR,D,68
201602,SCIC,D,213
201602,SCIE,D,1573
201602,SCIE,I,3
201602,SCIP,D,90
201602,SCIP,I,15
201602,SCIR,D,96
201602,SCJO,D,299
201602,SCLL,D,14
201602,SCMK,D,336
201602,SCNT,D,58
201602,SCNT,I,1
201602,SCON,D,69
201602,SCPF,D,1824
201602,SCPQ,D,64
201602,SCPQ,I,2
201602,SCQP,D,1006
201602,SCQP,I,8
201602,SCRD,D,1116
201602,SCRM,D,58
201602,SCSE,D,1003
201602,SCSE,I,3
201602,SCSN,D,635
201602,SCTB,D,4090
201602,SCTE,D,1587
201602,SCTE,I,18
201602,SCTN,D,363
201602,SCVD,D,209
201602,SCVM,D,911
201602,SCVM,I,2
201603,SCAP,D,507
201603,SCAR,D,427
201603,SCAR,I,30
201603,SCAS,D,44
201603,SCAT,D,366
201603,SCBA,D,364
201603,SCBA,I,1
201603,SCCC,D,6
201603,SCCF,D,931
201603,SCCF,I,12
201603,SCCH,D,2718
201603,SCCI,D,1010
201603,SCCI,I,34
201603,SCCV,D,198
201603,SCCY,D,335
201603,SCDA,D,1150
201603,SCDA,I,129
201603,SCEL,D,6965
201603,SCEL,I,5126
201603,SCES,D,34
201603,SCFA,D,1453
201603,SCFA,I,31
201603,SCFM,D,172
201603,SCFT,D,24
201603,SCGE,D,387
201603,SCGE,I,2
201603,SCGZ,D,124
201603,SCHR,D,58
201603,SCIC,D,200
201603,SCIE,D,1717
201603,SCIE,I,3
201603,SCIP,D,71
201603,SCIP,I,15
201603,SCIR,D,100
201603,SCJO,D,319
201603,SCLL,D,42
201603,SCMK,D,442
201603,SCNT,D,55
201603,SCNT,I,6
201603,SCON,D,59
201603,SCPF,D,1770
201603,SCPQ,D,67
201603,SCQP,D,623
201603,SCQP,I,3
201603,SCRD,D,601
201603,SCRM,D,4
201603,SCRM,I,2
201603,SCSE,D,777
201603,SCSE,I,2
201603,SCSN,D,310
201603,SCTB,D,4196
201603,SCTE,D,1452
201603,SCTE,I,11
201603,SCTN,D,343
201603,SCVD,D,155
201603,SCVM,D,613
201603,SCVM,I,3
201604,SCAP,D,184
201604,SCAR,D,431
201604,SCAR,I,23
201604,SCAS,D,59
201604,SCAT,D,335
201604,SCAT,I,5
201604,SCBA,D,274
201604,SCBA,I,2
201604,SCCC,D,6
201604,SCCF,D,811
201604,SCCF,I,10
201604,SCCH,D,1713
201604,SCCI,D,904
201604,SCCI,I,15
201604,SCCV,D,302
201604,SCCY,D,270
201604,SCDA,D,860
201604,SCDA,I,121
201604,SCEL,D,6176
201604,SCEL,I,4821
201604,SCES,D,50
201604,SCES,I,1
201604,SCFA,D,1380
201604,SCFA,I,34
201604,SCFM,D,180
201604,SCFT,D,4
201604,SCGE,D,314
201604,SCGZ,D,76
201604,SCGZ,I,2
201604,SCHR,D,77
201604,SCIC,D,183
201604,SCIE,D,1166
201604,SCIE,I,8
201604,SCIP,D,88
201604,SCIP,I,10
201604,SCIR,D,68
201604,SCJO,D,457
201604,SCLL,D,29
201604,SCMK,D,408
201604,SCNT,D,24
201604,SCNT,I,2
201604,SCON,D,35
201604,SCPF,D,1842
201604,SCPQ,D,85
201604,SCQP,D,555
201604,SCQP,I,3
201604,SCRD,D,755
201604,SCRM,D,2
201604,SCSE,D,786
201604,SCSE,I,6
201604,SCSN,D,977
201604,SCTB,D,3102
201604,SCTE,D,1154
201604,SCTE,I,6
201604,SCTN,D,267
201604,SCVD,D,143
201604,SCVM,D,1010
201604,SCVM,I,1
201605,SCAP,D,4
201605,SCAR,D,440
201605,SCAR,I,13
201605,SCAS,D,23
201605,SCAT,D,354
